x,y,z,q,words
-4.846153846153847,2.6666666666666665,0.0,-6.980460572226099,do
1.0769230769230766,2.6666666666666665,0.0,-6.980460572226099,do
0.5384615384615383,5.333333333333333,0.0,-6.9706908583391485,not
1.0769230769230766,5.333333333333333,0.0,-6.9706908583391485,not
3.76923076923077,5.333333333333333,0.0,-6.9706908583391485,not
-4.3076923076923075,8.0,0.0,-6.960921144452199,ever
4.846153846153847,8.0,0.0,-6.960921144452199,ever
-4.3076923076923075,8.0,0.0,-6.960921144452199,ever
2.6923076923076916,8.0,0.0,-6.960921144452199,ever
-3.230769230769231,5.333333333333333,0.0,-6.9706908583391485,get
-4.3076923076923075,5.333333333333333,0.0,-6.9706908583391485,get
3.76923076923077,5.333333333333333,0.0,-6.9706908583391485,get
3.76923076923077,5.333333333333333,0.0,-6.9706908583391485,the
-2.6923076923076925,5.333333333333333,0.0,-6.9706908583391485,the
-4.3076923076923075,5.333333333333333,0.0,-6.9706908583391485,the
-2.153846153846154,8.0,0.0,-6.960921144452199,idea
-4.846153846153847,8.0,0.0,-6.960921144452199,idea
-4.3076923076923075,8.0,0.0,-6.960921144452199,idea
-6.461538461538462,8.0,0.0,-6.960921144452199,idea
-6.461538461538462,2.6666666666666665,,-6.980460572226099,
0.0,2.6666666666666665,0.0,-6.980460572226099,am
-6.461538461538462,0.0,0.0,-6.990230286113049,am
1.615384615384615,8.0,0.0,-6.960921144452199,a
1.0769230769230766,8.0,0.0,-6.960921144452199,poet
-4.3076923076923075,8.0,0.0,-6.960921144452199,poet
3.76923076923077,8.0,0.0,-6.960921144452199,poet
6.461538461538462,5.333333333333333,0.0,-6.9706908583391485,poet
1.0769230769230766,5.333333333333333,0.0,-6.9706908583391485,you
4.307692307692308,5.333333333333333,0.0,-6.9706908583391485,you
-5.384615384615385,5.333333333333333,0.0,-6.9706908583391485,you
-6.461538461538462,5.333333333333333,0.0,-6.9706908583391485,can
0.5384615384615383,5.333333333333333,0.0,-6.9706908583391485,can
3.23076923076923,5.333333333333333,0.0,-6.9706908583391485,can
-4.3076923076923075,5.333333333333333,0.0,-6.9706908583391485,see
-4.3076923076923075,5.333333333333333,0.0,-6.9706908583391485,see
0.0,2.6666666666666665,0.0,-6.980460572226099,see
-4.3076923076923075,2.6666666666666665,0.0,-6.980460572226099,me
-6.461538461538462,2.6666666666666665,0.0,-6.980460572226099,me
3.76923076923077,2.6666666666666665,0.0,-6.980460572226099,at
3.76923076923077,5.333333333333333,0.0,-6.9706908583391485,at
-2.6923076923076925,5.333333333333333,0.0,-6.9706908583391485,the
-4.3076923076923075,5.333333333333333,0.0,-6.9706908583391485,the
2.6923076923076916,21.333333333333332,0.0,-6.912072575017446,the
-6.461538461538462,21.333333333333332,0.0,-6.912072575017446,racetrack
-5.384615384615385,21.333333333333332,0.0,-6.912072575017446,racetrack
-4.3076923076923075,21.333333333333332,0.0,-6.912072575017446,racetrack
3.76923076923077,21.333333333333332,0.0,-6.912072575017446,racetrack
2.6923076923076916,21.333333333333332,0.0,-6.912072575017446,racetrack
-6.461538461538462,21.333333333333332,0.0,-6.912072575017446,racetrack
-5.384615384615385,21.333333333333332,0.0,-6.912072575017446,racetrack
-1.0769230769230766,21.333333333333332,0.0,-6.912072575017446,racetrack
-6.461538461538462,5.333333333333333,0.0,-6.9706908583391485,racetrack
0.5384615384615383,5.333333333333333,0.0,-6.9706908583391485,any
6.461538461538462,5.333333333333333,0.0,-6.9706908583391485,any
-4.846153846153847,5.333333333333333,0.0,-6.9706908583391485,any
-6.461538461538462,5.333333333333333,0.0,-6.9706908583391485,day
6.461538461538462,5.333333333333333,0.0,-6.9706908583391485,day
-2.6923076923076925,8.0,0.0,-6.960921144452199,day
-6.461538461538462,8.0,0.0,-6.960921144452199,half
-0.5384615384615383,8.0,0.0,-6.960921144452199,half
-3.769230769230769,8.0,0.0,-6.960921144452199,half
-4.846153846153847,10.666666666666666,0.0,-6.951151430565248,half
2.6923076923076916,10.666666666666666,-4.0,-6.951151430565248,drunk
4.307692307692308,10.666666666666666,-4.0,-6.951151430565248,drunk
0.5384615384615383,10.666666666666666,-4.0,-6.951151430565248,drunk
-1.0769230769230766,10.666666666666666,-4.0,-6.951151430565248,drunk
-5.923076923076923,16.0,-4.0,-6.931612002791347,drunk
-4.3076923076923075,16.0,0.0,-6.931612002791347,betting
3.76923076923077,16.0,0.0,-6.931612002791347,betting
3.76923076923077,16.0,0.0,-6.931612002791347,betting
-2.153846153846154,16.0,0.0,-6.931612002791347,betting
0.5384615384615383,16.0,0.0,-6.931612002791347,betting
-3.230769230769231,16.0,0.0,-6.931612002791347,betting
2.1538461538461533,18.666666666666668,0.0,-6.921842288904396,betting
4.307692307692308,18.666666666666668,0.0,-6.921842288904396,quarters
-6.461538461538462,18.666666666666668,0.0,-6.921842288904396,quarters
2.6923076923076916,18.666666666666668,0.0,-6.921842288904396,quarters
3.76923076923077,18.666666666666668,0.0,-6.921842288904396,quarters
-4.3076923076923075,18.666666666666668,0.0,-6.921842288904396,quarters
2.6923076923076916,18.666666666666668,0.0,-6.921842288904396,quarters
3.23076923076923,18.666666666666668,0.0,-6.921842288904396,quarters
3.23076923076923,29.333333333333332,0.0,-6.882763433356595,quarters
-2.153846153846154,29.333333333333332,0.0,-6.882763433356595,sidewheelers
