x,y,z,q,words
4.846153846153847,10.0,0.0,-6.894472361809045,to
-4.3076923076923075,10.0,0.0,-6.894472361809045,to
5.384615384615385,10.0,0.0,-6.894472361809045,live
-2.6923076923076925,10.0,0.0,-6.894472361809045,live
-4.3076923076923075,10.0,0.0,-6.894472361809045,live
0.5384615384615383,10.0,0.0,-6.894472361809045,live
6.461538461538462,5.0,0.0,-6.9296482412060305,when
1.0769230769230766,5.0,0.0,-6.9296482412060305,when
4.307692307692308,5.0,0.0,-6.9296482412060305,when
-0.5384615384615383,15.0,0.0,-6.85929648241206,when
-2.153846153846154,15.0,0.0,-6.85929648241206,you
4.846153846153847,15.0,0.0,-6.85929648241206,you
-4.3076923076923075,15.0,0.0,-6.85929648241206,you
-4.846153846153847,15.0,0.0,-6.85929648241206,lived
-2.6923076923076925,5.0,0.0,-6.9296482412060305,lived
-4.3076923076923075,5.0,0.0,-6.9296482412060305,lived
5.384615384615385,15.0,0.0,-6.85929648241206,lived
1.0769230769230766,15.0,0.0,-6.85929648241206,lived
2.6923076923076916,15.0,,-6.85929648241206,
-0.5384615384615383,15.0,0.0,-6.85929648241206,The
-4.846153846153847,15.0,0.0,-6.85929648241206,The
-2.153846153846154,0.0,0.0,-6.964824120603015,world
3.23076923076923,0.0,0.0,-6.964824120603015,world
-5.923076923076923,15.0,0.0,-6.85929648241206,world
-0.5384615384615383,15.0,0.0,-6.85929648241206,world
4.307692307692308,15.0,0.0,-6.85929648241206,world
-4.3076923076923075,15.0,0.0,-6.85929648241206,is
2.6923076923076916,15.0,0.0,-6.85929648241206,is
-6.461538461538462,5.0,0.0,-6.9296482412060305,bluer
0.5384615384615383,5.0,0.0,-6.9296482412060305,bluer
-4.846153846153847,5.0,0.0,-6.9296482412060305,bluer
1.0769230769230766,0.0,0.0,-6.964824120603015,bluer
-3.769230769230769,0.0,0.0,-6.964824120603015,bluer
3.76923076923077,5.0,0.0,-6.9296482412060305,and
-2.6923076923076925,5.0,0.0,-6.9296482412060305,and
-4.3076923076923075,5.0,0.0,-6.9296482412060305,and
-4.3076923076923075,15.0,0.0,-6.85929648241206,of
-6.461538461538462,15.0,0.0,-6.85929648241206,of
2.6923076923076916,15.0,0.0,-6.85929648241206,the
3.76923076923077,15.0,0.0,-6.85929648241206,the
-2.6923076923076925,15.0,0.0,-6.85929648241206,the
-6.461538461538462,0.0,0.0,-6.964824120603015,earth
3.76923076923077,0.0,0.0,-6.964824120603015,earth
0.5384615384615383,15.0,0.0,-6.85929648241206,earth
-2.153846153846154,15.0,0.0,-6.85929648241206,earth
-3.230769230769231,15.0,0.0,-6.85929648241206,earth
-2.6923076923076925,15.0,0.0,-6.85929648241206,at
3.76923076923077,15.0,0.0,-6.85929648241206,at
5.384615384615385,10.0,0.0,-6.894472361809045,night
-2.6923076923076925,10.0,0.0,-6.894472361809045,night
-4.3076923076923075,10.0,0.0,-6.894472361809045,night
0.5384615384615383,10.0,0.0,-6.894472361809045,night
3.23076923076923,15.0,0.0,-6.85929648241206,night
-0.5384615384615383,15.0,0.0,-6.85929648241206,when
-4.3076923076923075,15.0,0.0,-6.85929648241206,when
-4.3076923076923075,15.0,0.0,-6.85929648241206,when
1.615384615384615,15.0,0.0,-6.85929648241206,when
-4.3076923076923075,30.0,,-6.7537688442211055,
0.5384615384615383,30.0,0.0,-6.7537688442211055,sleep
1.0769230769230766,30.0,0.0,-6.7537688442211055,sleep
2.6923076923076916,30.0,0.0,-6.7537688442211055,sleep
0.0,30.0,0.0,-6.7537688442211055,sleep
1.0769230769230766,30.0,0.0,-6.7537688442211055,sleep
4.307692307692308,30.0,0.0,-6.7537688442211055,enormous
3.23076923076923,30.0,0.0,-6.7537688442211055,enormous
5.384615384615385,20.0,0.0,-6.824120603015075,enormous
-2.153846153846154,20.0,0.0,-6.824120603015075,enormous
3.76923076923077,20.0,0.0,-6.824120603015075,enormous
-2.6923076923076925,20.0,0.0,-6.824120603015075,enormous
-2.153846153846154,20.0,0.0,-6.824120603015075,enormous
0.5384615384615383,20.0,0.0,-6.824120603015075,enormous
6.461538461538462,10.0,0.0,-6.894472361809045,within
1.0769230769230766,10.0,0.0,-6.894472361809045,within
4.307692307692308,10.0,0.0,-6.894472361809045,within
2.6923076923076916,10.0,0.0,-6.894472361809045,within
3.23076923076923,15.0,0.0,-6.85929648241206,within
0.0,15.0,0.0,-6.85929648241206,within
-6.461538461538462,15.0,0.0,-6.85929648241206,your
-0.5384615384615383,15.0,0.0,-6.85929648241206,your
-0.5384615384615383,15.0,0.0,-6.85929648241206,your
-2.6923076923076925,15.0,0.0,-6.85929648241206,your
-6.461538461538462,15.0,0.0,-6.85929648241206,small
0.5384615384615383,15.0,0.0,-6.85929648241206,small
-4.846153846153847,15.0,0.0,-6.85929648241206,small
3.23076923076923,15.0,0.0,-6.85929648241206,small
